Time,Red_light,IR_light,SpO2,SpO2Valid,,,,,,,50 point average,,
1744340769,34,35,80,1,,,82.82352941,,82.82352941,,82.82352941,,
1744340769,28,42,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340779,28,34,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340779,35,39,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,33,33,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,24,41,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,23,39,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,31,38,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,23,30,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,21,36,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,29,34,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,25,35,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,21,30,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340780,27,35,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,34,36,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,31,29,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,27,41,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,22,35,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,21,36,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,27,35,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,37,30,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,31,38,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,31,32,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340781,31,36,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340782,1467,33,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340782,2046,34,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340782,15,32,80,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340782,15,32,86,1,,,82.94117647,,82.94117647,,82.94117647,,
1744340782,314,32,86,1,,,82.82352941,,82.82352941,,82.82352941,,
1744340782,1075,1811,86,1,,,82.70588235,,82.70588235,,82.70588235,,
1744340782,148,816,86,1,,,82.58823529,,82.58823529,,82.58823529,,
1744340782,33,816,86,1,,,82.47058824,,82.47058824,,82.47058824,,
1744340782,29,816,86,1,,,82.35294118,,82.35294118,,82.35294118,,
1744340782,25,595,86,1,,,82.23529412,,82.23529412,,82.23529412,,
1744340783,24,633,86,1,,,82.11764706,,82.11764706,,82.11764706,,
1744340783,24,86,86,1,,,82,,82,,82,,
1744340783,29,35,86,1,,,81.88235294,,81.88235294,,81.88235294,,
1744340783,27,29,86,1,,,81.76470588,,81.76470588,,81.76470588,,
1744340783,32,30,86,1,,,81.64705882,,81.64705882,,81.64705882,,
1744340783,30,33,86,1,,,81.52941176,,81.52941176,,81.52941176,,
1744340783,33,44,86,1,,,81.41176471,,81.41176471,,81.41176471,,
1744340783,28,33,86,1,,,81.29411765,,81.29411765,,81.29411765,,
1744340783,27,30,86,1,,,81.17647059,,81.17647059,,81.17647059,,
1744340783,27,33,86,1,,,81.05882353,,81.05882353,,81.05882353,,
1744340784,36,35,86,1,,,80.94117647,,80.94117647,,80.94117647,,
1744340784,29,40,86,1,,,80.82352941,,80.82352941,,80.82352941,,
1744340784,21,28,86,1,,,80.70588235,,80.70588235,,80.70588235,,
1744340784,25,40,86,1,,,80.58823529,,80.58823529,,80.58823529,,
1744340784,29,32,86,1,,,80.47058824,,80.47058824,,80.47058824,,
1744340784,25,36,86,1,,,80.35294118,,80.35294118,,80.35294118,,
1744340784,31,28,86,1,,,80.23529412,,80.23529412,,80.23529412,,
1744340784,21,33,86,1,,,80.11764706,,80.11764706,,80.11764706,,
1744340784,21,31,80,1,,,80.1372549,,80.1372549,,80.1372549,,
1744340784,24,30,80,1,,,80.2745098,,80.2745098,,80.2745098,,
1744340785,37,29,80,1,,,80.41176471,,80.41176471,,80.41176471,,
1744340785,31,32,80,1,,,80.54901961,,80.54901961,,80.54901961,,
1744340785,33,37,80,1,,,80.68627451,,80.68627451,,80.68627451,,
1744340785,22,37,80,1,,,80.82352941,,80.82352941,,80.82352941,,
1744340785,29,41,80,1,,,80.96078431,,80.96078431,,80.96078431,,
1744340785,29,37,80,1,,,81.09803922,,81.09803922,,81.09803922,,
1744340785,41,25,80,1,,,81.23529412,,81.23529412,,81.23529412,,
1744340785,41,34,80,1,,,81.37254902,,81.37254902,,81.37254902,,
1744340785,41,37,80,1,,,81.50980392,,81.50980392,,81.50980392,,
1744340785,1421,35,80,1,,,81.64705882,,81.64705882,,81.64705882,,
1744340786,1039,35,80,1,,,81.78431373,,81.78431373,,81.78431373,,
1744340786,1039,29,80,1,,,81.92156863,,81.92156863,,81.92156863,,
1744340786,1039,29,80,1,,,82.05882353,,82.05882353,,82.05882353,,
1744340786,435,29,80,1,,,82.19607843,,82.19607843,,82.19607843,,
