Time,Red_light,IR_light,SpO2,SpO2Valid,,,,,,,,,50 point average,,
1744341604,33,21,91,1,,,85.29411765,,,,,,85.29411765,,
1744341604,38,29,91,1,,,85.35294118,,,,,,85.35294118,,
1744341604,36,35,91,1,,,85.41176471,,,,,,85.41176471,,
1744341605,27,31,91,1,,,85.47058824,,,,,,85.47058824,,
1744341605,6,37,91,1,,,85.52941176,,,,,,85.52941176,,
1744341605,6,32,91,1,,,85.58823529,,,,,,85.58823529,,
1744341605,491,32,91,1,,,85.64705882,,,,,,85.64705882,,
1744341605,2664,33,91,1,,,85.70588235,,,,,,85.70588235,,
1744341605,498,33,91,1,,,85.76470588,,,,,,85.76470588,,
1744341605,498,33,91,1,,,85.82352941,,,,,,85.82352941,,
1744341605,498,33,91,1,,,85.88235294,,,,,,85.88235294,,
1744341605,806,1077,91,1,,,85.94117647,,,,,,85.94117647,,
1744341605,327,1830,91,1,,,86,,,,,,86,,
1744341606,40,225,91,1,,,86.05882353,,,,,,86.05882353,,
1744341606,30,225,91,1,,,86.11764706,,,,,,86.11764706,,
1744341606,32,85,91,1,,,86.17647059,,,,,,86.17647059,,
1744341606,31,904,91,1,,,86.23529412,,,,,,86.23529412,,
1744341606,42,228,91,1,,,86.29411765,,,,,,86.29411765,,
1744341606,34,28,91,1,,,86.35294118,,,,,,86.35294118,,
1744341606,32,34,91,1,,,86.41176471,,,,,,86.41176471,,
1744341606,29,32,91,1,,,86.47058824,,,,,,86.47058824,,
1744341606,23,33,91,1,,,86.52941176,,,,,,86.52941176,,
1744341606,21,34,91,1,,,86.58823529,,,,,,86.58823529,,
1744341607,34,26,79,1,,,86.7254902,,,,,,86.7254902,,
1744341607,26,33,79,1,,,87.09803922,,,,,,87.09803922,,
1744341607,26,31,79,1,,,87.47058824,,,,,,87.47058824,,
1744341607,34,38,79,1,,,87.84313725,,,,,,87.84313725,,
1744341607,27,30,79,1,,,88.21568627,,,,,,88.21568627,,
1744341607,26,33,79,1,,,88.58823529,,,,,,88.58823529,,
1744341607,21,35,79,1,,,88.96078431,,,,,,88.96078431,,
1744341607,21,38,79,1,,,89.33333333,,,,,,89.33333333,,
1744341607,29,36,79,1,,,89.70588235,,,,,,89.70588235,,
1744341607,27,32,79,1,,,90.07843137,,,,,,90.07843137,,
1744341608,28,34,79,1,,,90.45098039,,,,,,90.45098039,,
1744341608,31,38,79,1,,,90.82352941,,,,,,90.82352941,,
1744341608,30,34,79,1,,,91.19607843,,,,,,91.19607843,,
1744341608,27,28,79,1,,,91.56862745,,,,,,91.56862745,,
1744341608,26,32,79,1,,,91.94117647,,,,,,91.94117647,,
1744341608,26,41,79,1,,,92.31372549,,,,,,92.31372549,,
1744341608,29,33,79,1,,,92.68627451,,,,,,92.68627451,,
1744341608,43,35,79,1,,,93.05882353,,,,,,93.05882353,,
1744341608,33,32,79,1,,,93.43137255,,,,,,93.43137255,,
1744341608,30,37,79,1,,,93.80392157,,,,,,93.80392157,,
1744341609,20,32,79,1,,,94.17647059,,,,,,94.17647059,,
1744341609,20,41,79,1,,,94.54901961,,,,,,94.54901961,,
1744341609,20,33,79,1,,,94.92156863,,,,,,94.92156863,,
1744341609,1952,34,79,1,,,95.29411765,,,,,,95.29411765,,
1744341609,2239,39,79,1,,,95.66666667,,,,,,95.66666667,,
1744341614,27,41,94,1,,,95.96078431,,,,,,95.96078431,,
1744341614,25,29,94,1,,,95.96078431,,,,,,95.96078431,,
1744341614,36,27,94,1,,,95.96078431,,,,,,95.96078431,,
1744341614,33,36,94,1,,,95.96078431,,,,,,95.96078431,,
1744341614,28,33,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,29,41,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,19,35,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,24,29,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,23,41,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,33,33,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,30,35,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,31,26,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,31,38,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,29,38,94,1,,,95.96078431,,,,,,95.96078431,,
1744341615,23,37,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,24,37,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,27,32,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,29,30,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,29,40,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,30,36,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,31,42,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,25,38,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,25,33,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,24,35,94,1,,,95.96078431,,,,,,95.96078431,,
1744341616,32,29,94,1,,,95.96078431,,,,,,95.96078431,,
1744341617,32,38,98,1,,,94.84313725,,,,,,94.84313725,,
1744341617,32,33,98,1,,,93.64705882,,,,,,93.64705882,,
1744341617,32,38,98,1,,,92.45098039,,,,,,92.45098039,,
1744341617,2354,34,98,1,,,91.25490196,,,,,,91.25490196,,
1744341617,1402,30,98,1,,,90.05882353,,,,,,90.05882353,,
1744341617,1402,4,98,1,,,88.8627451,,,,,,88.8627451,,
1744341617,1402,4,98,1,,,87.66666667,,,,,,87.66666667,,
1744341617,635,524,98,1,,,86.47058824,,,,,,86.47058824,,
1744341617,769,2490,98,1,,,85.2745098,,,,,,85.2745098,,
1744341617,42,411,98,1,,,84.07843137,,,,,,84.07843137,,
1744341618,26,411,98,1,,,82.88235294,,,,,,82.88235294,,
1744341618,34,24,98,1,,,81.68627451,,,,,,81.68627451,,
1744341618,23,786,98,1,,,80.49019608,,,,,,80.49019608,,
1744341618,31,255,98,1,,,79.29411765,,,,,,79.29411765,,
1744341618,35,32,98,1,,,78.09803922,,,,,,78.09803922,,
1744341618,32,31,98,1,,,76.90196078,,,,,,76.90196078,,
1744341618,28,38,98,1,,,75.70588235,,,,,,75.70588235,,
1744341618,23,38,98,1,,,74.50980392,,,,,,74.50980392,,
1744341618,25,30,98,1,,,73.31372549,,,,,,73.31372549,,
1744341618,19,32,98,1,,,72.11764706,,,,,,72.11764706,,
1744341619,26,36,98,1,,,70.92156863,,,,,,70.92156863,,
1744341619,34,29,98,1,,,69.7254902,,,,,,69.7254902,,
1744341619,30,38,98,1,,,68.52941176,,,,,,68.52941176,,
1744341619,29,36,98,1,,,67.33333333,,,,,,67.33333333,,
1744341619,36,38,98,1,,,66.1372549,,,,,,66.1372549,,
1744341619,36,28,94,1,,,65.41176471,,,,,,65.41176471,,
1744341619,30,39,94,1,,,64.76470588,,,,,,64.76470588,,
1744341619,30,41,94,1,,,64.11764706,,,,,,64.11764706,,
1744341619,34,40,94,1,,,63.47058824,,,,,,63.47058824,,
1744341619,28,37,94,1,,,62.82352941,,,,,,62.82352941,,
1744341620,23,34,94,1,,,62.17647059,,,,,,62.17647059,,
1744341620,23,37,94,1,,,61.52941176,,,,,,61.52941176,,
1744341620,33,35,94,1,,,60.88235294,,,,,,60.88235294,,
1744341620,37,30,94,1,,,60.23529412,,,,,,60.23529412,,
1744341620,37,29,94,1,,,59.58823529,,,,,,59.58823529,,
1744341620,35,31,94,1,,,58.94117647,,,,,,58.94117647,,
1744341620,28,37,94,1,,,58.29411765,,,,,,58.29411765,,
1744341620,26,35,94,1,,,57.64705882,,,,,,57.64705882,,
1744341620,20,39,94,1,,,57,,,,,,57,,
1744341620,19,37,94,1,,,56.35294118,,,,,,56.35294118,,
1744341621,19,30,94,1,,,55.70588235,,,,,,55.70588235,,
1744341621,19,34,94,1,,,55.05882353,,,,,,55.05882353,,
1744341621,1924,27,94,1,,,54.41176471,,,,,,54.41176471,,
1744341621,977,30,94,1,,,53.76470588,,,,,,53.76470588,,
1744341621,977,23,94,1,,,53.11764706,,,,,,53.11764706,,
1744341621,977,23,94,1,,,52.47058824,,,,,,52.47058824,,
1744341621,351,23,94,1,,,51.82352941,,,,,,51.82352941,,
1744341621,656,2535,94,1,,,51.17647059,,,,,,51.17647059,,
1744341621,153,928,94,1,,,50.52941176,,,,,,50.52941176,,
1744341621,26,928,94,1,,,49.88235294,,,,,,49.88235294,,
1744341622,31,928,37,1,,,49.43137255,,,,,,49.43137255,,
1744341622,30,733,37,1,,,50.09803922,,,,,,50.09803922,,
1744341622,32,651,37,1,,,50.76470588,,,,,,50.76470588,,
1744341622,28,51,37,1,,,51.43137255,,,,,,51.43137255,,
1744341622,23,35,37,1,,,52.09803922,,,,,,52.09803922,,
1744341622,26,36,37,1,,,52.76470588,,,,,,52.76470588,,
1744341622,30,27,37,1,,,53.43137255,,,,,,53.43137255,,
1744341622,34,34,37,1,,,54.09803922,,,,,,54.09803922,,
1744341622,31,38,37,1,,,54.76470588,,,,,,54.76470588,,
1744341622,31,36,37,1,,,55.43137255,,,,,,55.43137255,,
1744341623,27,39,37,1,,,56.09803922,,,,,,56.09803922,,
1744341623,18,43,37,1,,,56.76470588,,,,,,56.76470588,,
1744341623,31,35,37,1,,,57.43137255,,,,,,57.43137255,,
1744341623,27,34,37,1,,,58.09803922,,,,,,58.09803922,,
1744341623,28,35,37,1,,,58.76470588,,,,,,58.76470588,,
1744341623,30,32,37,1,,,59.43137255,,,,,,59.43137255,,
1744341623,33,33,37,1,,,60.09803922,,,,,,60.09803922,,
1744341623,24,39,37,1,,,60.76470588,,,,,,60.76470588,,
1744341623,17,34,37,1,,,61.43137255,,,,,,61.43137255,,
1744341623,16,33,37,1,,,62.09803922,,,,,,62.09803922,,
1744341624,26,40,37,1,,,62.76470588,,,,,,62.76470588,,
1744341624,33,24,37,1,,,63.43137255,,,,,,63.43137255,,
1744341624,34,37,37,1,,,64.09803922,,,,,,64.09803922,,
1744341624,34,32,37,1,,,64.76470588,,,,,,64.76470588,,
1744341624,25,35,37,1,,,65.43137255,,,,,,65.43137255,,
1744341624,27,39,61,1,,,65.90196078,,,,,,65.90196078,,
1744341624,31,40,61,1,,,65.90196078,,,,,,65.90196078,,
1744341624,24,35,61,1,,,65.90196078,,,,,,65.90196078,,
1744341624,25,29,61,1,,,65.90196078,,,,,,65.90196078,,
1744341624,23,28,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,23,27,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,23,34,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,1889,36,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,1011,37,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,2,27,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,2,27,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,300,27,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,630,2454,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,127,868,61,1,,,65.90196078,,,,,,65.90196078,,
1744341625,27,868,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,33,868,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,25,749,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,22,527,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,30,37,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,25,35,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,41,25,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,31,30,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,33,31,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,34,41,61,1,,,65.90196078,,,,,,65.90196078,,
1744341626,23,38,61,1,,,65.90196078,,,,,,65.90196078,,
1744341627,28,37,71,1,,,65.90196078,,,,,,65.90196078,,
1744341627,25,39,71,1,,,65.70588235,,,,,,65.70588235,,
1744341627,20,33,71,1,,,65.50980392,,,,,,65.50980392,,
1744341627,25,37,71,1,,,65.31372549,,,,,,65.31372549,,
1744341627,26,30,71,1,,,65.11764706,,,,,,65.11764706,,
1744341627,33,31,71,1,,,64.92156863,,,,,,64.92156863,,
1744341627,28,36,71,1,,,64.7254902,,,,,,64.7254902,,
1744341627,30,32,71,1,,,64.52941176,,,,,,64.52941176,,
1744341627,22,40,71,1,,,64.33333333,,,,,,64.33333333,,
1744341627,26,36,71,1,,,64.1372549,,,,,,64.1372549,,
1744341628,19,39,71,1,,,63.94117647,,,,,,63.94117647,,
1744341628,26,33,71,1,,,63.74509804,,,,,,63.74509804,,
1744341628,31,25,71,1,,,63.54901961,,,,,,63.54901961,,
1744341628,29,31,71,1,,,63.35294118,,,,,,63.35294118,,
1744341628,36,40,71,1,,,63.15686275,,,,,,63.15686275,,
1744341628,28,35,71,1,,,62.96078431,,,,,,62.96078431,,
1744341628,23,33,71,1,,,62.76470588,,,,,,62.76470588,,
1744341628,25,36,71,1,,,62.56862745,,,,,,62.56862745,,
1744341628,24,24,71,1,,,62.37254902,,,,,,62.37254902,,
1744341628,24,31,71,1,,,62.17647059,,,,,,62.17647059,,
1744341629,24,32,71,1,,,61.98039216,,,,,,61.98039216,,
1744341629,1684,33,71,1,,,61.78431373,,,,,,61.78431373,,
1744341629,2058,37,71,1,,,61.58823529,,,,,,61.58823529,,
1744341629,7,24,71,1,,,61.39215686,,,,,,61.39215686,,
1744341629,7,24,71,1,,,61.19607843,,,,,,61.19607843,,
1744341629,335,19,61,1,,,61.25490196,,,,,,61.25490196,,
1744341629,805,1968,61,1,,,61.50980392,,,,,,61.50980392,,
1744341629,140,993,61,1,,,61.76470588,,,,,,61.76470588,,
1744341629,24,9,61,1,,,62.01960784,,,,,,62.01960784,,
1744341629,24,9,61,1,,,62.2745098,,,,,,62.2745098,,
1744341630,24,291,61,1,,,62.52941176,,,,,,62.52941176,,
1744341630,25,608,61,1,,,62.78431373,,,,,,62.78431373,,
1744341630,29,127,61,1,,,63.03921569,,,,,,63.03921569,,
1744341630,23,36,61,1,,,63.29411765,,,,,,63.29411765,,
1744341630,19,36,61,1,,,63.54901961,,,,,,63.54901961,,
1744341630,26,32,61,1,,,63.80392157,,,,,,63.80392157,,
1744341630,26,32,61,1,,,64.05882353,,,,,,64.05882353,,
1744341630,31,38,61,1,,,64.31372549,,,,,,64.31372549,,
1744341630,34,33,61,1,,,64.56862745,,,,,,64.56862745,,
1744341630,33,32,61,1,,,64.82352941,,,,,,64.82352941,,
1744341631,20,39,61,1,,,65.07843137,,,,,,65.07843137,,
1744341631,23,35,61,1,,,65.33333333,,,,,,65.33333333,,
1744341631,31,32,61,1,,,65.58823529,,,,,,65.58823529,,
1744341631,36,30,61,1,,,65.84313725,,,,,,65.84313725,,
1744341631,32,36,61,1,,,66.09803922,,,,,,66.09803922,,
1744341631,35,35,61,1,,,66.35294118,,,,,,66.35294118,,
1744341631,29,38,61,1,,,66.60784314,,,,,,66.60784314,,
1744341631,24,36,61,1,,,66.8627451,,,,,,66.8627451,,
1744341631,33,30,61,1,,,67.11764706,,,,,,67.11764706,,
1744341631,35,31,61,1,,,67.37254902,,,,,,67.37254902,,
1744341632,38,31,61,1,,,67.62745098,,,,,,67.62745098,,
1744341632,31,34,61,1,,,67.88235294,,,,,,67.88235294,,
1744341632,35,35,61,1,,,68.1372549,,,,,,68.1372549,,
1744341632,30,35,61,1,,,68.39215686,,,,,,68.39215686,,
1744341632,25,36,61,1,,,68.64705882,,,,,,68.64705882,,
1744341632,22,33,61,1,,,68.90196078,,,,,,68.90196078,,
1744341632,21,36,61,1,,,69.15686275,,,,,,69.15686275,,
1744341632,24,30,61,1,,,69.41176471,,,,,,69.41176471,,
1744341632,15,31,61,1,,,69.66666667,,,,,,69.66666667,,
1744341632,15,26,61,1,,,69.92156863,,,,,,69.92156863,,
1744341633,17,41,61,1,,,70.17647059,,,,,,70.17647059,,
1744341633,2289,34,61,1,,,70.43137255,,,,,,70.43137255,,
1744341633,626,34,61,1,,,70.68627451,,,,,,70.68627451,,
1744341633,626,34,61,1,,,70.94117647,,,,,,70.94117647,,
1744341633,626,34,61,1,,,71.19607843,,,,,,71.19607843,,
1744341633,759,1656,61,1,,,71.45098039,,,,,,71.45098039,,
1744341633,375,1962,61,1,,,71.70588235,,,,,,71.70588235,,
1744341633,26,11,61,1,,,71.96078431,,,,,,71.96078431,,
1744341633,20,11,61,1,,,72.21568627,,,,,,72.21568627,,
1744341633,24,256,61,1,,,72.47058824,,,,,,72.47058824,,
1744341634,20,777,61,1,,,72.7254902,,,,,,72.7254902,,
1744341634,20,116,61,1,,,72.98039216,,,,,,72.98039216,,
1744341634,16,37,61,1,,,73.23529412,,,,,,73.23529412,,
1744341634,22,40,61,1,,,73.49019608,,,,,,73.49019608,,
1744341634,27,26,61,1,,,73.74509804,,,,,,73.74509804,,
1744341642,19,253,74,1,,,73.29411765,,,,,,73.29411765,,
1744341642,33,27,74,1,,,72.58823529,,,,,,72.58823529,,
1744341642,29,32,74,1,,,71.88235294,,,,,,71.88235294,,
1744341642,36,31,74,1,,,71.17647059,,,,,,71.17647059,,
1744341642,36,34,74,1,,,70.47058824,,,,,,70.47058824,,
1744341642,25,36,74,1,,,69.76470588,,,,,,69.76470588,,
1744341642,23,36,74,1,,,69.05882353,,,,,,69.05882353,,
1744341642,22,35,74,1,,,68.35294118,,,,,,68.35294118,,
1744341642,27,32,74,1,,,67.64705882,,,,,,67.64705882,,
1744341642,30,32,74,1,,,66.94117647,,,,,,66.94117647,,
1744341643,24,32,74,1,,,66.23529412,,,,,,66.23529412,,
1744341643,27,37,74,1,,,65.52941176,,,,,,65.52941176,,
1744341643,27,36,74,1,,,64.82352941,,,,,,64.82352941,,
1744341643,22,29,74,1,,,64.11764706,,,,,,64.11764706,,
1744341643,26,35,74,1,,,63.41176471,,,,,,63.41176471,,
1744341643,35,30,74,1,,,62.70588235,,,,,,62.70588235,,
1744341643,31,34,74,1,,,62,,,,,,62,,
1744341643,30,36,74,1,,,61.29411765,,,,,,61.29411765,,
1744341643,20,32,74,1,,,60.58823529,,,,,,60.58823529,,
1744341643,16,35,74,1,,,59.88235294,,,,,,59.88235294,,
1744341644,30,37,74,1,,,59.17647059,,,,,,59.17647059,,
1744341644,27,32,74,1,,,58.47058824,,,,,,58.47058824,,
1744341644,27,32,74,1,,,57.76470588,,,,,,57.76470588,,
1744341644,31,32,74,1,,,57.05882353,,,,,,57.05882353,,
1744341644,29,38,74,1,,,56.35294118,,,,,,56.35294118,,
1744341644,22,40,74,1,,,55.64705882,,,,,,55.64705882,,
1744341644,26,37,74,1,,,54.94117647,,,,,,54.94117647,,
1744341644,26,24,74,1,,,54.23529412,,,,,,54.23529412,,
1744341644,26,38,74,1,,,53.52941176,,,,,,53.52941176,,
1744341644,2169,42,74,1,,,52.82352941,,,,,,52.82352941,,
1744341645,1095,32,74,1,,,52.11764706,,,,,,52.11764706,,
1744341645,1095,32,74,1,,,51.41176471,,,,,,51.41176471,,
1744341645,1095,32,74,1,,,50.70588235,,,,,,50.70588235,,
1744341645,554,547,74,1,,,50,,,,,,50,,
1744341645,595,2208,74,1,,,49.29411765,,,,,,49.29411765,,
1744341645,40,339,74,1,,,48.58823529,,,,,,48.58823529,,
1744341645,20,339,74,1,,,47.88235294,,,,,,47.88235294,,
1744341645,23,15,74,1,,,47.17647059,,,,,,47.17647059,,
1744341645,25,633,74,1,,,46.47058824,,,,,,46.47058824,,
1744341645,32,259,74,1,,,45.76470588,,,,,,45.76470588,,
1744341646,20,41,74,1,,,45.05882353,,,,,,45.05882353,,
1744341646,28,32,74,1,,,44.35294118,,,,,,44.35294118,,
1744341646,26,31,74,1,,,43.64705882,,,,,,43.64705882,,
1744341646,37,34,74,1,,,42.94117647,,,,,,42.94117647,,
1744341646,35,33,74,1,,,42.23529412,,,,,,42.23529412,,
1744341646,24,41,74,1,,,41.52941176,,,,,,41.52941176,,
1744341646,26,44,74,1,,,40.82352941,,,,,,40.82352941,,
1744341646,22,39,74,1,,,40.11764706,,,,,,40.11764706,,
1744341646,30,33,74,1,,,39.41176471,,,,,,39.41176471,,
1744341646,27,29,74,1,,,38.70588235,,,,,,38.70588235,,
1744341647,30,35,38,1,,,37.70588235,,,,,,37.70588235,,
1744341647,25,43,38,1,,,37.41176471,,,,,,37.41176471,,
1744341647,27,35,38,1,,,37.11764706,,,,,,37.11764706,,
1744341647,31,35,38,1,,,36.82352941,,,,,,36.82352941,,
1744341647,32,32,38,1,,,36.52941176,,,,,,36.52941176,,
1744341647,30,40,38,1,,,36.23529412,,,,,,36.23529412,,
1744341647,22,32,38,1,,,35.94117647,,,,,,35.94117647,,
1744341647,25,36,38,1,,,35.64705882,,,,,,35.64705882,,
1744341647,31,27,38,1,,,35.35294118,,,,,,35.35294118,,
1744341647,36,32,38,1,,,35.05882353,,,,,,35.05882353,,
1744341648,31,35,38,1,,,34.76470588,,,,,,34.76470588,,
1744341648,28,29,38,1,,,34.47058824,,,,,,34.47058824,,
1744341648,25,35,38,1,,,34.17647059,,,,,,34.17647059,,
1744341648,31,37,38,1,,,33.88235294,,,,,,33.88235294,,
1744341648,24,40,38,1,,,33.58823529,,,,,,33.58823529,,
1744341648,27,45,38,1,,,33.29411765,,,,,,33.29411765,,
1744341648,27,33,38,1,,,33,,,,,,33,,
1744341648,27,29,38,1,,,32.70588235,,,,,,32.70588235,,
1744341648,1634,31,38,1,,,32.41176471,,,,,,32.41176471,,
1744341648,1058,26,38,1,,,32.11764706,,,,,,32.11764706,,
1744341649,3,15,38,1,,,31.82352941,,,,,,31.82352941,,
1744341649,3,15,38,1,,,31.52941176,,,,,,31.52941176,,
1744341649,352,28,38,1,,,31.23529412,,,,,,31.23529412,,
1744341649,547,2459,38,1,,,30.94117647,,,,,,30.94117647,,
1744341649,104,775,38,1,,,30.64705882,,,,,,30.64705882,,RELEASE CUFF
1744341649,37,775,38,1,,,31.33333333,,,,,,31.33333333,,
1744341649,27,775,38,1,,,32.01960784,,,,,,32.01960784,,
1744341649,33,883,38,1,,,32.70588235,,,,,,32.70588235,,
1744341649,34,525,38,1,,,33.39215686,,,,,,33.39215686,,
1744341649,30,34,38,1,,,34.07843137,,,,,,34.07843137,,
1744341650,28,34,38,1,,,34.76470588,,,,,,34.76470588,,
1744341650,26,36,38,1,,,35.45098039,,,,,,35.45098039,,
1744341650,26,38,38,1,,,36.1372549,,,,,,36.1372549,,
1744341650,28,34,38,1,,,36.82352941,,,,,,36.82352941,,
1744341650,22,29,38,1,,,37.50980392,,,,,,37.50980392,,
1744341650,36,35,38,1,,,38.19607843,,,,,,38.19607843,,
1744341650,31,36,38,1,,,38.88235294,,,,,,38.88235294,,
1744341650,29,37,38,1,,,39.56862745,,,,,,39.56862745,,
1744341650,26,34,38,1,,,40.25490196,,,,,,40.25490196,,
1744341650,29,37,38,1,,,40.94117647,,,,,,40.94117647,,
1744341651,22,40,38,1,,,41.62745098,,,,,,41.62745098,,
1744341651,21,38,38,1,,,42.31372549,,,,,,42.31372549,,
1744341651,22,35,38,1,,,43,,,,,,43,,
1744341651,26,35,38,1,,,43.68627451,,,,,,43.68627451,,
1744341651,27,28,38,1,,,44.37254902,,,,,,44.37254902,,
1744341651,33,33,38,1,,,45.05882353,,,,,,45.05882353,,
1744341651,25,39,38,1,,,45.74509804,,,,,,45.74509804,,
1744341651,25,37,38,1,,,46.43137255,,,,,,46.43137255,,
1744341651,29,27,38,1,,,47.11764706,,,,,,47.11764706,,
1744341652,28,27,38,1,,,47.80392157,,,,,,47.80392157,,
1744341652,27,37,23,1,,,48.25490196,,,,,,48.25490196,,
1744341652,30,37,23,1,,,49,,,,,,49,,
1744341652,22,41,23,1,,,49.74509804,,,,,,49.74509804,,
1744341652,26,32,23,1,,,50.49019608,,,,,,50.49019608,,
1744341652,33,33,23,1,,,51.23529412,,,,,,51.23529412,,
1744341652,33,33,23,1,,,51.98039216,,,,,,51.98039216,,
1744341652,33,38,23,1,,,52.7254902,,,,,,52.7254902,,
1744341652,2257,37,23,1,,,53.47058824,,,,,,53.47058824,,
1744341652,2404,35,23,1,,,54.21568627,,,,,,54.21568627,,
1744341652,28,31,23,1,,,54.96078431,,,,,,54.96078431,,
1744341653,28,31,23,1,,,55.70588235,,,,,,55.70588235,,
1744341653,188,31,23,1,,,56.45098039,,,,,,56.45098039,,
1744341653,1027,1953,23,1,,,57.19607843,,,,,,57.19607843,,
1744341653,274,1538,23,1,,,57.94117647,,,,,,57.94117647,,
1744341653,33,94,23,1,,,58.68627451,,,,,,58.68627451,,
1744341653,29,94,23,1,,,59.43137255,,,,,,59.43137255,,
1744341653,31,122,23,1,,,60.17647059,,,,,,60.17647059,,
1744341653,32,1023,23,1,,,60.92156863,,,,,,60.92156863,,
1744341653,31,275,23,1,,,61.66666667,,,,,,61.66666667,,
1744341654,27,40,23,1,,,62.41176471,,,,,,62.41176471,,
1744341654,31,34,23,1,,,63.15686275,,,,,,63.15686275,,
1744341654,21,39,23,1,,,63.90196078,,,,,,63.90196078,,
1744341654,23,31,23,1,,,64.64705882,,,,,,64.64705882,,
1744341654,37,31,23,1,,,65.39215686,,,,,,65.39215686,,
1744341654,36,36,23,1,,,66.1372549,,,,,,66.1372549,,
1744341657,127,33,73,1,,,66.35294118,,,,,,66.35294118,,
1744341657,175,33,73,1,,,65.58823529,,,,,,65.58823529,,
1744341657,1064,2004,73,1,,,64.82352941,,,,,,64.82352941,,
1744341657,248,1382,73,1,,,64.05882353,,,,,,64.05882353,,
1744341657,39,34,73,1,,,63.29411765,,,,,,63.29411765,,
1744341657,24,34,73,1,,,62.52941176,,,,,,62.52941176,,
1744341657,27,231,73,1,,,61.76470588,,,,,,61.76470588,,
1744341657,31,946,73,1,,,61,,,,,,61,,
1744341657,31,203,73,1,,,60.23529412,,,,,,60.23529412,,
1744341658,35,35,73,1,,,59.47058824,,,,,,59.47058824,,
1744341658,29,36,73,1,,,58.70588235,,,,,,58.70588235,,
1744341658,27,34,73,1,,,57.94117647,,,,,,57.94117647,,
1744341658,24,34,73,1,,,57.17647059,,,,,,57.17647059,,
1744341658,24,40,73,1,,,56.41176471,,,,,,56.41176471,,
1744341658,33,28,73,1,,,55.64705882,,,,,,55.64705882,,
1744341658,34,33,73,1,,,54.88235294,,,,,,54.88235294,,
1744341658,27,36,73,1,,,54.11764706,,,,,,54.11764706,,
1744341658,33,37,73,1,,,53.35294118,,,,,,53.35294118,,
1744341658,21,37,73,1,,,52.58823529,,,,,,52.58823529,,
1744341659,28,35,73,1,,,51.82352941,,,,,,51.82352941,,
1744341659,23,36,73,1,,,51.05882353,,,,,,51.05882353,,
1744341659,38,34,73,1,,,50.29411765,,,,,,50.29411765,,
1744341659,36,37,73,1,,,49.52941176,,,,,,49.52941176,,
1744341659,27,38,73,1,,,48.76470588,,,,,,48.76470588,,
1744341659,24,36,73,1,,,48,,,,,,48,,
1744341659,29,34,61,1,,,48.1372549,,,,,,48.1372549,,
1744341659,28,32,61,1,,,48.50980392,,,,,,48.50980392,,
1744341659,25,32,61,1,,,48.88235294,,,,,,48.88235294,,
1744341659,22,33,61,1,,,49.25490196,,,,,,49.25490196,,
1744341660,22,34,61,1,,,49.62745098,,,,,,49.62745098,,
1744341660,21,34,61,1,,,50,,,,,,50,,
1744341660,31,32,61,1,,,50.37254902,,,,,,50.37254902,,
1744341660,29,36,61,1,,,50.74509804,,,,,,50.74509804,,
1744341660,28,39,61,1,,,51.11764706,,,,,,51.11764706,,
1744341660,18,37,61,1,,,51.49019608,,,,,,51.49019608,,
1744341660,18,41,61,1,,,51.8627451,,,,,,51.8627451,,
1744341660,18,33,61,1,,,52.23529412,,,,,,52.23529412,,
1744341660,2653,30,61,1,,,52.60784314,,,,,,52.60784314,,
